1,20.000000,19.618000,0.422000,-66,0.000000,7,8
1,20.000000,19.534000,0.509000,-68,0.000000,7,8
1,20.000000,19.565001,0.505000,-68,0.000000,7,8
1,20.000000,19.586000,0.402000,-69,0.000000,7,8
1,20.000000,19.452000,0.411000,-69,0.000000,7,8
1,20.000000,19.541000,0.457000,-69,0.000000,7,8
1,20.000000,19.565001,0.456000,-69,0.000000,7,8
1,20.000000,19.618000,0.369000,-69,0.000000,7,8
1,20.000000,19.569000,0.494000,-69,0.000000,7,8
1,20.000000,19.511000,0.561000,-69,0.000000,7,8
1,20.000000,19.559999,0.676000,-70,0.000000,7,8
1,20.000000,19.532000,0.668000,-70,0.000000,7,8
1,20.000000,19.569000,0.471000,-70,0.000000,7,8
1,20.000000,19.590000,0.486000,-69,0.000000,7,8
1,20.000000,19.642000,0.528000,-69,0.000000,7,8
1,20.000000,19.643999,0.483000,-69,0.000000,7,8
1,20.000000,19.650999,0.457000,-69,0.000000,7,8
1,20.000000,19.593000,0.670000,-69,0.000000,7,8
1,20.000000,19.649000,0.505000,-69,0.000000,7,8
1,20.000000,19.726000,0.500000,-69,0.000000,7,8
1,20.000000,19.701000,0.457000,-69,0.000000,7,8
1,20.000000,19.670000,0.562000,-69,0.000000,7,8
1,20.000000,19.618000,0.635000,-69,0.000000,7,8
1,20.000000,19.646999,0.665000,-69,0.000000,7,8
1,20.000000,19.670000,0.563000,-69,0.000000,7,8
1,20.000000,19.558001,0.681000,-69,0.000000,7,8
1,20.000000,19.541000,0.642000,-69,0.000000,7,8
1,20.000000,19.566999,0.723000,-69,0.000000,7,8
1,20.000000,19.614000,0.592000,-69,0.000000,7,8
1,20.000000,19.618000,0.584000,-69,0.000000,7,8
1,20.000000,19.597000,0.625000,-69,0.000000,7,8
1,20.000000,19.618000,0.607000,-68,0.000000,7,8
1,20.000000,19.618000,0.419000,-69,0.000000,7,8
1,20.000000,19.649000,0.398000,-69,0.000000,7,8
1,20.000000,19.579000,0.128000,-69,0.000000,7,8
1,20.000000,19.480000,0.422000,-69,0.000000,7,8
1,20.000000,19.611000,0.521000,-69,0.000000,7,8
1,20.000000,19.528999,0.336000,-69,0.000000,7,8
1,20.000000,19.642000,0.479000,-69,0.000000,7,8
1,20.000000,19.480000,0.115000,-69,0.000000,7,8
1,20.000000,19.618000,0.419000,-69,0.000000,7,8
1,20.000000,19.558001,0.460000,-69,0.000000,7,8
1,20.000000,19.507999,0.401000,-70,0.000000,7,8
1,20.000000,19.754999,0.234000,-70,0.000000,7,8
1,20.000000,19.618000,0.267000,-70,0.000000,7,8
1,20.000000,19.593000,0.379000,-69,0.000000,7,8
1,20.000000,19.597000,0.424000,-69,0.000000,7,8
1,20.000000,19.677000,0.326000,-69,0.000000,7,8
1,20.000000,19.677000,0.363000,-69,0.000000,7,8
1,20.000000,19.875999,0.199000,-69,0.000000,7,8
1,20.000000,19.674999,0.398000,-70,0.000000,7,8
1,20.000000,19.761999,0.271000,-69,0.000000,7,8
1,20.000000,19.674999,0.391000,-69,0.000000,7,8
1,20.000000,19.933001,0.179000,-69,0.000000,7,8
1,20.000000,19.841000,0.183000,-69,0.000000,7,8
1,20.000000,19.705000,0.261000,-69,0.000000,7,8
1,20.000000,19.452000,0.355000,-69,0.000000,7,8
1,20.000000,19.445000,0.344000,-69,0.000000,7,8
1,20.000000,19.478001,0.108000,-69,0.000000,7,8
1,20.000000,19.382000,0.180000,-69,0.000000,7,8
1,20.000000,19.377001,0.181000,-69,0.000000,7,8
1,20.000000,19.452000,0.157000,-68,0.000000,7,8
1,20.000000,19.440001,0.100000,-69,0.000000,7,8
1,20.000000,19.422001,0.235000,-69,0.000000,7,8
1,20.000000,19.450001,0.154000,-69,0.000000,7,8
1,20.000000,19.454000,0.196000,-69,0.000000,7,8
1,20.000000,19.379999,0.159000,-69,0.000000,7,8
1,20.000000,19.347000,0.125000,-69,0.000000,7,8
1,20.000000,19.495001,0.064000,-69,0.000000,7,8
1,20.000000,19.483000,0.077000,-69,0.000000,7,8
1,20.000000,19.476000,0.061000,-68,0.000000,7,8
1,20.000000,19.476000,0.105000,-69,0.000000,7,8
1,20.000000,19.495001,0.081000,-68,0.000000,7,8
1,20.000000,19.438000,0.082000,-68,0.000000,7,8
1,20.000000,19.483000,0.077000,-68,0.000000,7,8
1,20.000000,19.377001,0.083000,-68,0.000000,7,8
1,20.000000,19.377001,0.181000,-68,0.000000,7,8
1,20.000000,19.326000,0.178000,-68,0.000000,7,8
1,20.000000,19.377001,0.103000,-68,0.000000,7,8
1,20.000000,19.422001,0.274000,-68,0.000000,7,8
1,20.000000,19.396000,0.291000,-67,0.000000,7,8
1,20.000000,19.424000,0.145000,-68,0.000000,7,8
1,20.000000,19.349001,0.246000,-67,0.000000,7,8
1,20.000000,19.257999,0.141000,-69,0.000000,7,8
1,20.000000,19.382000,0.415000,-69,0.000000,7,8
1,20.000000,19.382000,0.210000,-69,0.000000,7,8
1,20.000000,19.408001,0.286000,-69,0.000000,7,8
1,20.000000,19.412001,0.338000,-68,0.000000,7,8
