1,17.000000,16.715000,0.240000,-73,0.000000,7,8
1,17.000000,16.591999,0.147000,-75,0.000000,7,8
1,17.000000,16.247999,0.237000,-76,0.000000,7,8
1,17.000000,16.051001,0.301000,-76,0.000000,7,8
1,17.000000,15.829000,0.789000,-75,0.000000,7,8
1,17.000000,16.132999,0.472000,-76,0.000000,7,8
1,17.000000,16.372000,0.659000,-71,0.000000,7,8
1,17.000000,15.878000,0.101000,-70,0.000000,7,8
1,17.000000,15.636000,0.492000,-71,0.000000,7,8
1,17.000000,15.348000,0.602000,-74,0.000000,7,8
1,17.000000,15.426000,0.596000,-73,0.000000,7,8
1,17.000000,15.508000,0.510000,-72,0.000000,7,8
1,17.000000,15.692000,0.413000,-71,0.000000,7,8
1,17.000000,15.617000,0.511000,-71,0.000000,7,8
1,17.000000,15.786000,0.438000,-71,0.000000,7,8
1,17.000000,15.342000,0.567000,-70,0.000000,7,8
1,17.000000,15.308000,0.583000,-73,0.000000,7,8
1,17.000000,15.273000,0.310000,-71,0.000000,7,8
1,17.000000,15.626000,0.431000,-72,0.000000,7,8
1,17.000000,15.617000,0.482000,-72,0.000000,7,8
1,17.000000,15.789000,0.450000,-75,0.000000,7,8
1,17.000000,15.551000,0.494000,-75,0.000000,7,8
1,17.000000,15.467000,0.515000,-76,0.000000,7,8
1,17.000000,15.467000,0.507000,-75,0.000000,7,8
1,17.000000,15.580000,0.418000,-74,0.000000,7,8
1,17.000000,15.379000,0.571000,-74,0.000000,7,8
1,17.000000,15.589000,0.512000,-74,0.000000,7,8
1,17.000000,15.548000,0.549000,-74,0.000000,7,8
1,17.000000,15.273000,0.718000,-71,0.000000,7,8
1,17.000000,15.702000,0.176000,-69,0.000000,7,8
1,17.000000,15.756000,0.953000,-72,0.000000,7,8
1,17.000000,16.016001,0.829000,-71,0.000000,7,8
1,17.000000,16.487000,0.639000,-76,0.000000,7,8
1,17.000000,16.365000,0.209000,-73,0.000000,7,8
1,17.000000,16.058001,0.153000,-72,0.000000,7,8
1,17.000000,15.776000,0.147000,-72,0.000000,7,8
1,17.000000,15.629000,0.333000,-70,0.000000,7,8
1,17.000000,15.826000,0.246000,-71,0.000000,7,8
1,17.000000,16.007999,0.134000,-73,0.000000,7,8
1,17.000000,16.007999,0.118000,-70,0.000000,7,8
1,17.000000,15.714000,0.151000,-70,0.000000,7,8
1,17.000000,15.933000,0.159000,-71,0.000000,7,8
1,17.000000,15.936000,0.118000,-72,0.000000,7,8
1,17.000000,16.018000,0.113000,-72,0.000000,7,8
1,17.000000,15.826000,0.167000,-71,0.000000,7,8
1,17.000000,16.017000,0.146000,-71,0.000000,7,8
1,17.000000,16.124001,0.165000,-71,0.000000,7,8
1,17.000000,15.864000,0.195000,-71,0.000000,7,8
1,17.000000,15.911000,0.195000,-72,0.000000,7,8
1,17.000000,15.826000,0.228000,-72,0.000000,7,8
1,17.000000,15.955000,0.223000,-72,0.000000,7,8
1,17.000000,16.063999,0.125000,-72,0.000000,7,8
1,17.000000,15.792000,0.196000,-69,0.000000,7,8
1,17.000000,15.995000,0.122000,-71,0.000000,7,8
1,17.000000,15.901000,0.141000,-71,0.000000,7,8
1,17.000000,16.164000,0.129000,-70,0.000000,7,8
1,17.000000,16.072001,0.109000,-70,0.000000,7,8
