batch,x,y,z,brand,model,angle,sampleNumber,30:23:03:87:17:80#1,30:23:03:87:17:81#1,30:23:03:87:17:82#1,30:23:03:87:17:98#1,30:23:03:87:17:99#1,30:23:03:87:17:9a#1,30:23:03:87:19:6c#1,30:23:03:87:19:6d#1,30:23:03:87:19:6e#1,36:23:03:87:17:80#1,36:23:03:87:17:98#1,36:23:03:87:19:6c#1,58:cb:52:d7:b4:d9#1,58:cb:52:d7:b5:31#1,58:cb:52:d7:b5:5d#1,58:cb:52:d7:bb:61#1
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,3,14.604000000000,-0.770000000000,-1.821000000000,25.966000000000,7.691000000000,8.959000000000,22.807000000000,6.345000000000,6.264000000000,-100,25.545000000000,-100,10.539000000000,9.304000000000,6.301000000000,6.570000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,4,14.604000000000,-0.664000000000,-2.075000000000,25.232000000000,7.619000000000,8.900000000000,22.882000000000,6.091000000000,6.459000000000,-100,-100,-100,10.726000000000,9.573000000000,6.139000000000,6.611000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,5,14.126000000000,-0.723000000000,-1.587000000000,24.919000000000,7.741000000000,9.096000000000,22.257000000000,6.094000000000,6.420000000000,-100,25.845000000000,-100,10.673000000000,9.492000000000,6.258000000000,6.729000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,6,13.779000000000,-0.583000000000,-0.884000000000,25.232000000000,7.854000000000,8.842000000000,22.257000000000,6.391000000000,5.722000000000,-100,-100,-100,10.651000000000,9.486000000000,6.204000000000,6.748000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,7,-100,-0.620000000000,-2.446000000000,-100,7.848000000000,8.959000000000,-100,6.241000000000,6.420000000000,-100,-100,-100,10.839000000000,9.533000000000,6.167000000000,6.679000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,8,14.145000000000,-0.514000000000,-0.420000000000,25.232000000000,7.616000000000,8.998000000000,22.882000000000,6.401000000000,6.205000000000,-100,-100,-100,10.726000000000,9.526000000000,6.167000000000,6.845000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,9,14.360000000000,-0.651000000000,-1.567000000000,25.382000000000,7.826000000000,8.764000000000,22.419000000000,6.294000000000,6.439000000000,-100,-100,-100,10.833000000000,9.448000000000,6.329000000000,6.717000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,10,14.257000000000,-0.733000000000,-1.665000000000,-100,7.774000000000,9.096000000000,-100,6.279000000000,6.478000000000,-100,-100,-100,10.889000000000,9.451000000000,6.129000000000,6.686000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,11,13.320000000000,-0.658000000000,-1.275000000000,25.232000000000,7.891000000000,8.959000000000,22.732000000000,6.391000000000,6.205000000000,-100,-100,-100,10.764000000000,9.492000000000,6.086000000000,6.533000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,12,14.023000000000,-0.551000000000,-1.216000000000,25.545000000000,7.735000000000,8.959000000000,22.719000000000,6.266000000000,6.361000000000,-100,-100,-100,10.436000000000,9.533000000000,6.258000000000,6.642000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,13,-100,-0.658000000000,-1.099000000000,-100,7.704000000000,9.037000000000,-100,6.185000000000,6.556000000000,-100,-100,-100,10.714000000000,9.533000000000,6.289000000000,6.689000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,14,13.657000000000,-0.701000000000,-2.798000000000,25.545000000000,7.729000000000,8.979000000000,22.685000000000,6.185000000000,6.244000000000,-100,-100,-100,10.473000000000,9.414000000000,6.254000000000,6.754000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,15,14.607000000000,-0.580000000000,-2.290000000000,25.620000000000,7.779000000000,9.057000000000,22.419000000000,5.979000000000,6.361000000000,14.370000000000,-100,-100,10.939000000000,9.501000000000,6.198000000000,6.798000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,16,-100,-0.770000000000,-3.462000000000,25.232000000000,7.822000000000,8.900000000000,22.929000000000,6.282000000000,6.322000000000,-100,-100,-100,10.755000000000,9.523000000000,6.251000000000,6.867000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,17,14.445000000000,-0.701000000000,-1.548000000000,25.382000000000,7.891000000000,9.057000000000,22.569000000000,6.382000000000,6.361000000000,-100,25.695000000000,-100,10.867000000000,9.264000000000,6.170000000000,6.529000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,18,14.360000000000,-0.695000000000,0.018000000000,25.545000000000,7.854000000000,8.920000000000,22.732000000000,6.479000000000,6.244000000000,-100,-100,-100,10.839000000000,9.408000000000,6.129000000000,6.714000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,19,-100,-0.730000000000,-1.880000000000,-100,7.782000000000,8.783000000000,-100,6.351000000000,6.322000000000,-100,-100,-100,10.989000000000,9.523000000000,6.245000000000,6.754000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,20,14.370000000000,-0.623000000000,-3.462000000000,25.545000000000,7.782000000000,9.115000000000,23.051000000000,6.088000000000,6.439000000000,-100,-100,-100,10.576000000000,9.448000000000,6.079000000000,6.723000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,21,14.135000000000,-0.633000000000,-2.524000000000,25.038000000000,7.860000000000,8.998000000000,-100,6.185000000000,6.537000000000,-100,-100,-100,10.889000000000,9.451000000000,6.298000000000,6.567000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,22,14.726000000000,-0.617000000000,-1.060000000000,25.232000000000,7.813000000000,8.783000000000,22.582000000000,6.060000000000,6.361000000000,-100,25.620000000000,-100,10.789000000000,9.492000000000,6.261000000000,6.870000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,23,14.135000000000,-0.664000000000,-1.685000000000,-100,-100,8.822000000000,-100,6.288000000000,6.322000000000,-100,-100,-100,10.870000000000,9.489000000000,6.045000000000,6.723000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,24,13.901000000000,-0.651000000000,-1.587000000000,25.232000000000,7.854000000000,9.271000000000,22.419000000000,6.354000000000,6.459000000000,-100,24.919000000000,-100,10.726000000000,9.461000000000,6.173000000000,6.564000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,25,14.757000000000,-0.620000000000,-2.173000000000,25.151000000000,7.726000000000,8.959000000000,22.419000000000,6.026000000000,6.400000000000,-100,25.695000000000,-100,10.545000000000,9.448000000000,6.095000000000,6.904000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,26,14.257000000000,-0.695000000000,-1.606000000000,25.069000000000,7.891000000000,8.998000000000,22.569000000000,6.166000000000,6.400000000000,-100,-100,-100,10.789000000000,9.342000000000,6.292000000000,6.808000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,27,13.982000000000,-0.692000000000,-2.329000000000,25.395000000000,7.741000000000,8.939000000000,22.257000000000,6.157000000000,6.361000000000,-100,-100,22.216000000000,10.792000000000,9.564000000000,6.289000000000,6.798000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,28,14.257000000000,-0.733000000000,-1.606000000000,24.757000000000,7.857000000000,8.959000000000,22.460000000000,5.876000000000,6.400000000000,-100,-100,22.216000000000,10.830000000000,9.492000000000,6.245000000000,6.786000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,29,-100,-0.736000000000,-3.052000000000,25.273000000000,7.776000000000,8.978000000000,-100,5.829000000000,6.264000000000,-100,-100,22.920000000000,10.811000000000,9.445000000000,6.292000000000,6.651000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,30,13.788000000000,-0.623000000000,-1.626000000000,25.232000000000,7.779000000000,8.998000000000,22.407000000000,5.904000000000,6.439000000000,-100,-100,-100,10.783000000000,9.495000000000,6.289000000000,6.845000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,31,14.370000000000,-0.623000000000,-2.114000000000,25.857000000000,7.694000000000,8.783000000000,22.460000000000,5.988000000000,6.400000000000,-100,-100,-100,10.583000000000,9.376000000000,6.258000000000,6.676000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,32,-100,-0.736000000000,-2.231000000000,25.695000000000,7.816000000000,8.998000000000,22.226000000000,5.910000000000,6.361000000000,-100,-100,-100,10.626000000000,9.342000000000,6.289000000000,6.526000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,33,14.482000000000,-0.692000000000,-3.013000000000,25.545000000000,7.773000000000,9.076000000000,22.257000000000,6.016000000000,6.537000000000,-100,-100,-100,10.801000000000,9.411000000000,6.208000000000,6.908000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,34,13.657000000000,-0.689000000000,-1.216000000000,25.395000000000,7.741000000000,8.959000000000,22.257000000000,5.832000000000,6.400000000000,-100,25.532000000000,-100,10.911000000000,9.451000000000,6.123000000000,6.876000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,35,14.023000000000,-0.661000000000,-0.845000000000,25.232000000000,7.782000000000,9.018000000000,22.107000000000,5.904000000000,6.420000000000,-100,-100,-100,10.583000000000,9.376000000000,6.079000000000,6.683000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,36,14.445000000000,-0.658000000000,-0.806000000000,-100,7.766000000000,9.018000000000,22.338000000000,5.988000000000,6.381000000000,-100,-100,-100,10.939000000000,9.336000000000,6.254000000000,6.726000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,37,14.370000000000,-0.661000000000,-1.372000000000,25.382000000000,7.766000000000,8.959000000000,23.163000000000,5.913000000000,6.264000000000,-100,-100,-100,10.661000000000,9.336000000000,6.095000000000,6.804000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,38,14.482000000000,-0.592000000000,-2.935000000000,25.545000000000,7.788000000000,8.763000000000,22.329000000000,6.276000000000,6.420000000000,-100,-100,-100,10.545000000000,9.376000000000,6.208000000000,6.808000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,39,-100,-0.583000000000,-1.489000000000,25.232000000000,-100,8.978000000000,-100,5.941000000000,6.400000000000,-100,-100,-100,10.755000000000,9.564000000000,6.242000000000,6.679000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,40,13.982000000000,-0.661000000000,-2.583000000000,25.545000000000,7.813000000000,8.978000000000,22.573000000000,6.429000000000,6.400000000000,-100,-100,-100,10.839000000000,9.489000000000,6.129000000000,6.642000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,41,14.370000000000,-0.736000000000,-3.481000000000,25.695000000000,7.816000000000,9.193000000000,22.582000000000,6.354000000000,6.498000000000,14.595000000000,-100,-100,10.504000000000,9.379000000000,6.095000000000,6.876000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,42,-100,-0.748000000000,-2.212000000000,-100,7.779000000000,8.959000000000,22.569000000000,6.345000000000,6.283000000000,-100,-100,-100,10.867000000000,9.342000000000,6.092000000000,6.689000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,43,14.257000000000,-0.701000000000,-2.056000000000,25.695000000000,7.704000000000,8.803000000000,22.882000000000,5.954000000000,6.361000000000,-100,25.069000000000,-100,10.867000000000,9.561000000000,6.176000000000,6.567000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,44,14.248000000000,-0.695000000000,-1.782000000000,25.532000000000,7.704000000000,9.408000000000,23.044000000000,6.323000000000,6.244000000000,-100,-100,-100,10.548000000000,9.411000000000,6.058000000000,6.767000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,45,14.445000000000,-0.614000000000,-1.704000000000,25.507000000000,7.785000000000,-100,-100,5.941000000000,6.459000000000,-100,-100,-100,10.839000000000,9.573000000000,6.129000000000,6.808000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,46,14.257000000000,-0.583000000000,-2.739000000000,25.151000000000,7.726000000000,8.900000000000,22.569000000000,6.323000000000,6.381000000000,14.248000000000,-100,-100,10.579000000000,9.492000000000,6.176000000000,6.723000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,47,14.838000000000,-0.692000000000,-2.739000000000,25.232000000000,7.779000000000,9.037000000000,22.732000000000,5.948000000000,6.556000000000,-100,-100,-100,10.617000000000,9.451000000000,6.129000000000,6.823000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,48,-100,-0.589000000000,-1.489000000000,25.545000000000,7.766000000000,8.822000000000,22.582000000000,6.026000000000,6.596000000000,-100,-100,-100,10.579000000000,9.448000000000,6.048000000000,6.808000000000
282a6b5401307c3ce7d9614ac6a5e214,0.0000,9.6000,0.0000,google,Pixel 3a,1.00,49,14.145000000000,-0.736000000000,-1.372000000000,25.290000000000,7.691000000000,8.881000000000,22.569000000000,6.401000000000,6.381000000000,14.482000000000,-100,-100,10.614000000000,9.492000000000,6.242000000000,6.689000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,0,19.282000000000,4.845000000000,4.154000000000,28.545000000000,13.016000000000,13.217000000000,-100,3.007000000000,2.533000000000,-100,-100,-100,12.342000000000,2.417000000000,5.661000000000,13.820000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,1,17.416000000000,4.860000000000,4.252000000000,27.570000000000,13.132000000000,13.495000000000,19.444000000000,3.132000000000,2.514000000000,17.651000000000,-100,-100,12.311000000000,2.464000000000,5.583000000000,13.874000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,2,16.007000000000,4.809000000000,4.096000000000,27.882000000000,13.054000000000,13.378000000000,18.669000000000,3.063000000000,2.670000000000,-100,-100,-100,12.461000000000,2.264000000000,5.664000000000,13.902000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,3,17.107000000000,4.888000000000,4.232000000000,27.894000000000,13.169000000000,13.173000000000,19.594000000000,3.094000000000,2.670000000000,-100,-100,19.757000000000,12.348000000000,2.264000000000,5.708000000000,13.701000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,4,17.182000000000,4.788000000000,4.115000000000,-100,13.166000000000,13.334000000000,-100,3.088000000000,2.416000000000,16.713000000000,-100,-100,12.373000000000,2.501000000000,5.664000000000,13.841000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,5,-100,4.657000000000,3.959000000000,28.188000000000,13.085000000000,13.290000000000,18.813000000000,3.051000000000,2.670000000000,-100,28.357000000000,-100,12.229000000000,2.339000000000,5.589000000000,13.904000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,6,17.732000000000,4.732000000000,4.369000000000,27.882000000000,13.126000000000,13.261000000000,18.819000000000,3.207000000000,2.631000000000,-100,-100,-100,12.301000000000,2.301000000000,5.548000000000,13.879000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,7,16.948000000000,4.694000000000,3.978000000000,28.344000000000,13.054000000000,13.305000000000,19.282000000000,3.238000000000,2.494000000000,-100,-100,-100,12.339000000000,2.464000000000,5.658000000000,13.851000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,8,-100,4.636000000000,4.115000000000,-100,13.119000000000,13.305000000000,-100,3.091000000000,2.572000000000,-100,-100,-100,12.339000000000,2.342000000000,5.623000000000,13.904000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,9,17.295000000000,4.657000000000,4.018000000000,28.044000000000,13.044000000000,13.202000000000,-100,3.204000000000,2.455000000000,-100,-100,-100,12.229000000000,2.420000000000,5.730000000000,13.792000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,10,-100,4.870000000000,3.881000000000,28.085000000000,13.123000000000,13.261000000000,19.282000000000,3.019000000000,2.611000000000,-100,-100,-100,12.373000000000,2.539000000000,5.667000000000,13.904000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,11,17.407000000000,4.788000000000,3.959000000000,29.145000000000,13.126000000000,13.187000000000,-100,3.019000000000,2.572000000000,-100,-100,-100,12.339000000000,2.376000000000,5.701000000000,13.820000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,12,17.538000000000,4.690000000000,3.959000000000,28.194000000000,12.979000000000,13.348000000000,19.607000000000,3.094000000000,2.513000000000,-100,-100,-100,12.301000000000,2.420000000000,5.779000000000,13.825000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,13,18.007000000000,4.723000000000,4.115000000000,26.632000000000,12.979000000000,13.363000000000,18.669000000000,3.019000000000,2.357000000000,-100,-100,-100,12.342000000000,2.383000000000,5.670000000000,13.792000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,14,-100,4.830000000000,3.900000000000,-100,13.163000000000,13.129000000000,-100,3.207000000000,2.611000000000,-100,-100,-100,12.376000000000,2.420000000000,5.704000000000,13.792000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,15,17.060000000000,4.744000000000,3.939000000000,28.044000000000,13.091000000000,13.290000000000,20.463000000000,3.413000000000,2.474000000000,17.182000000000,-100,-100,12.267000000000,2.345000000000,5.695000000000,13.940000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,16,16.826000000000,4.835000000000,3.900000000000,27.894000000000,13.132000000000,13.143000000000,19.526000000000,3.560000000000,2.533000000000,-100,-100,-100,12.264000000000,2.464000000000,5.661000000000,13.820000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,17,16.938000000000,4.851000000000,3.705000000000,27.732000000000,13.201000000000,13.305000000000,18.969000000000,3.519000000000,2.474000000000,17.538000000000,-100,-100,12.301000000000,2.339000000000,5.667000000000,13.897000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,18,-100,4.807000000000,3.881000000000,27.720000000000,13.085000000000,13.451000000000,19.607000000000,3.357000000000,2.455000000000,-100,27.882000000000,-100,12.376000000000,2.458000000000,5.673000000000,13.792000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,19,17.182000000000,4.840000000000,3.842000000000,28.357000000000,13.135000000000,13.261000000000,19.444000000000,3.335000000000,2.475000000000,-100,-100,-100,12.339000000000,2.414000000000,5.736000000000,13.825000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,20,17.269000000000,4.753000000000,3.920000000000,27.732000000000,13.194000000000,13.129000000000,19.444000000000,3.319000000000,2.475000000000,-100,-100,-100,12.304000000000,2.376000000000,5.661000000000,13.876000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,21,-100,4.866000000000,4.193000000000,-100,13.091000000000,13.261000000000,-100,3.319000000000,2.494000000000,-100,-100,-100,12.264000000000,2.376000000000,5.661000000000,13.902000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,22,17.651000000000,4.848000000000,3.939000000000,27.882000000000,13.129000000000,13.246000000000,19.907000000000,3.319000000000,2.572000000000,-100,-100,-100,12.229000000000,2.423000000000,5.661000000000,13.848000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,23,16.782000000000,4.891000000000,4.018000000000,28.194000000000,13.135000000000,13.217000000000,19.648000000000,3.391000000000,2.357000000000,-100,-100,-100,12.307000000000,2.501000000000,5.739000000000,13.729000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,24,16.357000000000,4.723000000000,3.978000000000,-100,13.135000000000,-100,19.607000000000,3.291000000000,2.553000000000,-100,-100,-100,12.376000000000,2.426000000000,5.733000000000,13.904000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,25,16.601000000000,4.894000000000,3.920000000000,27.720000000000,13.091000000000,13.305000000000,19.770000000000,3.023000000000,2.338000000000,-100,28.044000000000,-100,12.264000000000,2.376000000000,5.633000000000,13.869000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,26,16.644000000000,4.751000000000,3.998000000000,-100,13.038000000000,13.363000000000,19.882000000000,3.101000000000,2.533000000000,-100,28.032000000000,-100,12.304000000000,2.414000000000,5.667000000000,13.902000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,27,16.948000000000,4.894000000000,4.115000000000,28.044000000000,13.038000000000,13.290000000000,19.607000000000,3.094000000000,2.475000000000,-100,-100,-100,12.451000000000,2.461000000000,5.623000000000,13.853000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,28,-100,4.891000000000,3.978000000000,28.044000000000,13.119000000000,13.231000000000,18.819000000000,3.054000000000,2.494000000000,-100,-100,-100,12.261000000000,2.501000000000,5.623000000000,13.904000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,29,16.366000000000,4.781000000000,3.842000000000,28.044000000000,13.013000000000,13.290000000000,19.282000000000,3.210000000000,2.475000000000,-100,-100,19.594000000000,12.414000000000,2.458000000000,5.733000000000,13.813000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,30,17.107000000000,4.769000000000,4.271000000000,27.882000000000,13.088000000000,13.114000000000,20.070000000000,3.248000000000,2.514000000000,-100,-100,-100,12.342000000000,2.420000000000,5.626000000000,13.818000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,31,18.813000000000,-100,4.213000000000,27.570000000000,13.048000000000,13.202000000000,-100,3.316000000000,2.650000000000,-100,-100,-100,12.226000000000,2.467000000000,5.704000000000,13.904000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,32,16.357000000000,4.861000000000,4.096000000000,28.357000000000,13.194000000000,13.363000000000,19.757000000000,3.054000000000,2.572000000000,-100,-100,19.282000000000,12.386000000000,2.414000000000,5.632000000000,13.881000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,33,17.304000000000,4.804000000000,4.193000000000,27.720000000000,13.154000000000,13.231000000000,18.819000000000,3.279000000000,2.650000000000,-100,-100,-100,12.426000000000,2.458000000000,5.742000000000,13.820000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,34,-100,4.932000000000,3.998000000000,-100,13.135000000000,13.231000000000,-100,3.279000000000,2.631000000000,-100,-100,-100,12.229000000000,2.426000000000,5.545000000000,13.904000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,35,16.245000000000,4.776000000000,4.096000000000,28.188000000000,13.210000000000,13.231000000000,18.982000000000,3.254000000000,2.592000000000,-100,-100,-100,12.345000000000,2.379000000000,5.626000000000,13.998000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,36,17.416000000000,4.851000000000,4.232000000000,27.882000000000,13.116000000000,13.290000000000,19.132000000000,3.207000000000,2.416000000000,-100,-100,-100,12.304000000000,2.376000000000,5.623000000000,13.792000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,37,17.182000000000,4.723000000000,4.037000000000,-100,13.251000000000,13.202000000000,18.969000000000,3.248000000000,2.689000000000,-100,-100,-100,12.226000000000,2.379000000000,5.592000000000,13.733000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,38,-100,4.929000000000,4.096000000000,28.044000000000,13.048000000000,13.348000000000,19.144000000000,3.207000000000,2.338000000000,-100,-100,19.526000000000,12.304000000000,2.539000000000,5.589000000000,13.818000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,39,17.295000000000,4.694000000000,3.881000000000,27.882000000000,13.245000000000,13.348000000000,19.444000000000,3.216000000000,2.670000000000,-100,-100,19.882000000000,12.414000000000,2.498000000000,5.629000000000,13.900000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,40,16.948000000000,4.751000000000,4.056000000000,28.507000000000,13.129000000000,13.334000000000,19.920000000000,3.232000000000,2.553000000000,-100,-100,-100,12.308000000000,2.501000000000,5.592000000000,13.876000000000
2b5e8970824fd2ee68b20192844b8f8f,6.0000,4.8000,0.0000,google,Pixel 3a,0.00,41,-100,4.776000000000,3.998000000000,28.194000000000,13.160000000000,13.422000000000,18.669000000000,3.248000000000,2.475000000000,-100,-100,-100,12.348000000000,2.464000000000,5.704000000000,13.869000000000
