1.3553323907225105,1.359900890068078,1.3644693894136455
1.277110033241388,1.2790014197153774,1.2808928061893667
1.2574748902371582,1.2593165814958145,1.2611582727544708
1.248257219044734,1.2496425968023666,1.251027974559999
1.2429239361494542,1.2441925525682471,1.24546116898704
1.2393735230214897,1.2404474449007907,1.2415213667800917
1.2368020552248458,1.2376217349372995,1.2384414146497533
1.2343467669225423,1.2353217082369767,1.2362966495514112
1.2334938120372883,1.2342971452785203,1.2351004785197524
1.2320101917859971,1.232928736903146,1.233847282020295
1.2312639506691794,1.2321324825594497,1.23300101444972
1.2301923115670201,1.231015195397462,1.2318380792279038
1.229841257818095,1.2306138017183452,1.2313863456185954
1.228512032738458,1.2292177729964455,1.229923513254433
1.2282298829461111,1.2289031847503276,1.229576486554544
1.2280300875840147,1.228658204754336,1.2292863219246573
1.2275094878929786,1.2281249635254796,1.2287404391579806
1.2270809870891217,1.2276431767203626,1.2282053663516035
1.2267345322559562,1.2273520708744508,1.2279696094929453
1.2264188970620193,1.226999538106888,1.2275801791517569
1.2261247446066272,1.2266812465313195,1.2272377484560117
1.2256874465067789,1.2261647829891333,1.2266421194714878
1.225828940348089,1.22628789936949,1.2267468583908907
1.2252463609832918,1.2256888631374456,1.2261313652915995
1.2253236434050288,1.225804799365113,1.2262859553251975
1.225059694025658,1.2255355425039778,1.2260113909822976
1.2247693025048008,1.2252470821560117,1.2257248618072227
1.224607380060477,1.2251723006386255,1.2257372212167739
1.2249760479871088,1.2254740116087148,1.2259719752303209
1.2244142186287883,1.2249479789649624,1.2254817393011366
1.2242287551492466,1.224721312797493,1.2252138704457394
1.2241430677418668,1.224627630156234,1.2251121925706012
1.2241769956749207,1.2246149588290662,1.2250529219832118
1.224100608455408,1.2245664248677073,1.2250322412800065
1.2240658455422555,1.224544773290368,1.2250237010384806
1.2240556044842825,1.2245271363719672,1.2249986682596519
1.2237559699120328,1.2241706629220774,1.224585355932122
1.2236305127901193,1.224060162612807,1.2244898124354946
1.223804111405932,1.2241691162688582,1.2245341211317844
1.2236566294927878,1.224072648057924,1.2244886666230603
1.2236035167219743,1.2240308160980962,1.224458115474218
1.2236391466572585,1.22409030564688,1.2245414646365014
1.223564441162909,1.2240027478897657,1.2244410546166224
1.2232905542609789,1.223714973429709,1.2241393925984392
1.2235751717928662,1.22395795790798,1.2243407440230938
1.223550726656263,1.2239466274802515,1.22434252830424
1.223125413432827,1.2234637950877214,1.2238021767426157
1.2234660075412216,1.223790704654572,1.2241154017679223
1.223433218140128,1.223863131903221,1.224293045666314
1.2230346788319446,1.2234095880322484,1.2237844972325522
